,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
8,5426,Solana,SOL,solana,364,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,348837023.0685559,511616946.142289,,9,,,,2022-08-17T15:39:00.000Z,41.0813274091357,1189436413.219801,-3.2918,-0.64581507,-5.05436969,-2.82786069,-1.92008241,37.15180286,-23.14816246,14330687957.107569,1.2818,21017903272.53,,2022-08-17T15:39:00.000Z,,,,,,2022-08-17 15:41:39.569974
9,74,Dogecoin,DOGE,dogecoin,546,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-17T15:39:00.000Z,0.08146196825525072,1159487491.310143,-34.2017,-0.8071426,-3.53745926,14.35457515,20.78013845,53.07646909,-6.45811937,10807621589.797823,0.9661,10807621589.8,,2022-08-17T15:39:00.000Z,,,,,,2022-08-17 15:41:39.569974
10,6636,Polkadot,DOT,polkadot-new,393,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1107846849.8234432,1223070520.1486232,,11,904869778.0,7610823970.505918,,2022-08-17T15:39:00.000Z,8.410960511166412,479245066.8340985,24.7974,-0.20648683,-4.13119689,-12.40268971,10.86266018,22.30417481,-18.49350588,9318056106.285086,0.8331,10287197847.34,,2022-08-17T15:39:00.000Z,,,,,,2022-08-17 15:41:39.569974
11,5994,Shiba Inu,SHIB,shiba-inu,399,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-17T15:39:00.000Z,1.54164903350589e-05,1001527336.7034032,-32.1942,-2.97995765,-2.68492285,24.29850468,32.63401643,97.36702206,27.87226453,8464628732.132257,0.7567,9091644396.54,,2022-08-17T15:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-17 15:41:39.569974
12,5805,Avalanche,AVAX,avalanche,299,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284947602.45292944,404229626.49901325,,13,,,,2022-08-17T15:39:00.000Z,26.166389807871415,473025306.53855264,13.1536,-0.30875828,-5.20878857,-12.10677783,10.47437362,74.02035549,-17.29061384,7456050040.601728,0.6666,18839800661.67,,2022-08-17T15:39:00.000Z,,,,,,2022-08-17 15:41:39.569974
13,3890,Polygon,MATIC,polygon,459,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-17T15:39:00.000Z,0.8968440566045313,456575062.1342,3.6708,-0.32119334,-4.67902165,-4.22208665,-4.87975381,149.3174323,34.23284328,7212531715.708247,0.6448,8968440566.05,,2022-08-17T15:39:00.000Z,,,,,,2022-08-17 15:41:39.569974
14,4943,Dai,DAI,multi-collateral-dai,1211,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7207678978.146216,7207678978.146216,,15,,,,2022-08-17T15:39:00.000Z,0.9991384515455057,613368231.4273674,13.4823,0.02502873,-0.07400407,-0.08280187,-0.03803075,-0.10022755,-0.21791263,7201469213.462104,0.6441,7201469213.46,,2022-08-17T15:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-17 15:41:39.569974
0,1,Bitcoin,BTC,bitcoin,9672,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19124031.0,19124031.0,,1,,,,2022-08-17T15:41:00.000Z,23428.738368693397,30644468991.977444,6.9107,0.11525292,-1.81390901,-2.35652046,5.10978057,22.75911192,-22.87880297,448051918853.782,40.0764,492003505742.56,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
1,1027,Ethereum,ETH,ethereum,6008,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122000712.0615,122000712.0615,,2,,,,2022-08-17T15:41:00.000Z,1833.6018716184028,19315069417.496017,16.4195,0.31496269,-2.75682379,-0.4126037,23.35455265,84.27957038,-9.30964917,223700733974.74423,20.0091,223700733974.74,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
2,825,Tether,USDT,tether,38308,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67565962655.048164,69158976373.56549,,3,,,,2022-08-17T15:41:00.000Z,1.0000859824059884,52608323279.71964,6.4496,0.00125158,0.00050645,-0.02850283,0.02198219,0.13325879,0.11569476,67571772139.08017,6.044,69164922828.75,,2022-08-17T15:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-17 15:42:41.135267
3,3408,USD Coin,USDC,usd-coin,5774,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53436646601.040565,53436646601.040565,,4,,,,2022-08-17T15:41:00.000Z,0.9999383261189367,6728923264.795074,1.6814,0.01685808,-0.00896805,-5.06e-05,-0.04523512,-0.05201617,-0.03088425,53433350955.65367,4.7802,53433350955.65,,2022-08-17T15:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-17 15:42:41.135267
4,1839,BNB,BNB,bnb,1069,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-17T15:41:00.000Z,307.34495408063316,1058219852.2214849,5.1406,0.19477573,-2.51605018,-8.12182504,17.36932909,53.51278591,-0.05893691,49586193101.20117,4.436,61468990816.13,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
5,52,XRP,XRP,xrp,798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49377587823.0,99989361309.0,,6,,,,2022-08-17T15:41:00.000Z,0.37266214846286927,1320998720.6308308,41.5869,0.40323475,-0.32133113,-1.45271593,2.39255293,21.56861975,-11.58161225,18401157964.03319,1.6451,37266214846.29,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
6,2010,Cardano,ADA,cardano,550,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,7,,,,2022-08-17T15:41:00.000Z,0.5358185364980382,1020831689.6529379,32.604,0.28107538,-4.18927709,0.04802311,8.72753411,16.4508169,-1.43899342,18077996882.177425,1.617,24111834142.41,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
7,4687,Binance USD,BUSD,binance-usd,4754,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18063917316.969254,18063917316.969254,,8,,,,2022-08-17T15:41:00.000Z,1.0001153427759524,5719697426.78745,2.1816,0.03149447,0.02273539,0.01017237,-0.12304748,-0.04596704,-0.10668701,18066000859.337166,1.6151,18066000859.34,,2022-08-17T15:41:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-17 15:42:41.135267
8,5426,Solana,SOL,solana,364,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,348837023.0685559,511616946.142289,,9,,,,2022-08-17T15:41:00.000Z,41.056416290957245,1190406780.2651758,-3.2792,-0.47542793,-5.14670731,-2.66426817,-2.16426357,36.83577521,-23.37154768,14321998036.800886,1.281,21005158322.33,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
9,74,Dogecoin,DOGE,dogecoin,546,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-17T15:41:00.000Z,0.08148015555144657,1160165691.442076,-34.1661,-0.40310429,-3.38761737,14.43704443,20.59782315,53.01125944,-6.4337168,10810034512.284674,0.9671,10810034512.28,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
10,6636,Polkadot,DOT,polkadot-new,393,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1107846849.8234432,1223070520.1486232,,11,904869778.0,7615879930.761939,,2022-08-17T15:41:00.000Z,8.416548011576909,479415503.3684274,24.7252,0.16149935,-4.12039096,-12.33274164,10.51223372,22.29417332,-18.37214801,9324246201.013243,0.8336,10294031754.38,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
11,5994,Shiba Inu,SHIB,shiba-inu,399,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-17T15:41:00.000Z,1.5427277642922697e-05,1002870258.0471333,-31.97,-2.52331126,-2.61036464,24.55008103,32.01902497,97.45298962,27.6463488,8470551646.758203,0.7578,9098006049.87,,2022-08-17T15:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-17 15:42:41.135267
12,5805,Avalanche,AVAX,avalanche,299,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284947602.45292944,404229626.49901325,,13,,,,2022-08-17T15:41:00.000Z,26.15457164215633,473523560.7597095,13.067,-0.1105821,-5.24788827,-11.98669016,10.13692865,73.78559077,-17.21465259,7452682482.615824,0.6663,18831291582.35,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
13,3890,Polygon,MATIC,polygon,459,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-17T15:41:00.000Z,0.896682624032975,454978658.7957704,3.2317,-0.09957924,-4.66688018,-4.15377225,-5.46229502,149.13373046,34.18170955,7211233454.841463,0.6447,8966826240.33,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
14,4943,Dai,DAI,multi-collateral-dai,1211,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7207678978.146216,7207678978.146216,,15,,,,2022-08-17T15:41:00.000Z,0.9991009115730887,624772380.6848408,15.5108,0.08393219,-0.06117633,-0.0699057,-0.09137796,-0.09321082,-0.21912168,7201198637.392073,0.6441,7201198637.39,,2022-08-17T15:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-17 15:42:41.135267
0,1,Bitcoin,BTC,bitcoin,9672,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19124031.0,19124031.0,,1,,,,2022-08-17T15:41:00.000Z,23428.738368693397,30644468991.977444,6.9107,0.11525292,-1.81390901,-2.35652046,5.10978057,22.75911192,-22.87880297,448051918853.782,40.0764,492003505742.56,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
1,1027,Ethereum,ETH,ethereum,6008,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122000712.0615,122000712.0615,,2,,,,2022-08-17T15:41:00.000Z,1833.6018716184028,19315069417.496017,16.4195,0.31496269,-2.75682379,-0.4126037,23.35455265,84.27957038,-9.30964917,223700733974.74423,20.0091,223700733974.74,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
2,825,Tether,USDT,tether,38308,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67565962655.048164,69158976373.56549,,3,,,,2022-08-17T15:41:00.000Z,1.0000859824059884,52608323279.71964,6.4496,0.00125158,0.00050645,-0.02850283,0.02198219,0.13325879,0.11569476,67571772139.08017,6.044,69164922828.75,,2022-08-17T15:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-17 15:42:41.135267
3,3408,USD Coin,USDC,usd-coin,5774,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53436646601.040565,53436646601.040565,,4,,,,2022-08-17T15:41:00.000Z,0.9999383261189367,6728923264.795074,1.6814,0.01685808,-0.00896805,-5.06e-05,-0.04523512,-0.05201617,-0.03088425,53433350955.65367,4.7802,53433350955.65,,2022-08-17T15:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-17 15:42:41.135267
4,1839,BNB,BNB,bnb,1069,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-17T15:41:00.000Z,307.34495408063316,1058219852.2214849,5.1406,0.19477573,-2.51605018,-8.12182504,17.36932909,53.51278591,-0.05893691,49586193101.20117,4.436,61468990816.13,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
5,52,XRP,XRP,xrp,798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49377587823.0,99989361309.0,,6,,,,2022-08-17T15:41:00.000Z,0.37266214846286927,1320998720.6308308,41.5869,0.40323475,-0.32133113,-1.45271593,2.39255293,21.56861975,-11.58161225,18401157964.03319,1.6451,37266214846.29,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
6,2010,Cardano,ADA,cardano,550,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,7,,,,2022-08-17T15:41:00.000Z,0.5358185364980382,1020831689.6529379,32.604,0.28107538,-4.18927709,0.04802311,8.72753411,16.4508169,-1.43899342,18077996882.177425,1.617,24111834142.41,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
7,4687,Binance USD,BUSD,binance-usd,4754,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18063917316.969254,18063917316.969254,,8,,,,2022-08-17T15:41:00.000Z,1.0001153427759524,5719697426.78745,2.1816,0.03149447,0.02273539,0.01017237,-0.12304748,-0.04596704,-0.10668701,18066000859.337166,1.6151,18066000859.34,,2022-08-17T15:41:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-17 15:42:41.135267
8,5426,Solana,SOL,solana,364,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,348837023.0685559,511616946.142289,,9,,,,2022-08-17T15:41:00.000Z,41.056416290957245,1190406780.2651758,-3.2792,-0.47542793,-5.14670731,-2.66426817,-2.16426357,36.83577521,-23.37154768,14321998036.800886,1.281,21005158322.33,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
9,74,Dogecoin,DOGE,dogecoin,546,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-17T15:41:00.000Z,0.08148015555144657,1160165691.442076,-34.1661,-0.40310429,-3.38761737,14.43704443,20.59782315,53.01125944,-6.4337168,10810034512.284674,0.9671,10810034512.28,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
10,6636,Polkadot,DOT,polkadot-new,393,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1107846849.8234432,1223070520.1486232,,11,904869778.0,7615879930.761939,,2022-08-17T15:41:00.000Z,8.416548011576909,479415503.3684274,24.7252,0.16149935,-4.12039096,-12.33274164,10.51223372,22.29417332,-18.37214801,9324246201.013243,0.8336,10294031754.38,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
11,5994,Shiba Inu,SHIB,shiba-inu,399,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-17T15:41:00.000Z,1.5427277642922697e-05,1002870258.0471333,-31.97,-2.52331126,-2.61036464,24.55008103,32.01902497,97.45298962,27.6463488,8470551646.758203,0.7578,9098006049.87,,2022-08-17T15:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-17 15:42:41.135267
12,5805,Avalanche,AVAX,avalanche,299,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284947602.45292944,404229626.49901325,,13,,,,2022-08-17T15:41:00.000Z,26.15457164215633,473523560.7597095,13.067,-0.1105821,-5.24788827,-11.98669016,10.13692865,73.78559077,-17.21465259,7452682482.615824,0.6663,18831291582.35,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
13,3890,Polygon,MATIC,polygon,459,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-17T15:41:00.000Z,0.896682624032975,454978658.7957704,3.2317,-0.09957924,-4.66688018,-4.15377225,-5.46229502,149.13373046,34.18170955,7211233454.841463,0.6447,8966826240.33,,2022-08-17T15:41:00.000Z,,,,,,2022-08-17 15:42:41.135267
14,4943,Dai,DAI,multi-collateral-dai,1211,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7207678978.146216,7207678978.146216,,15,,,,2022-08-17T15:41:00.000Z,0.9991009115730887,624772380.6848408,15.5108,0.08393219,-0.06117633,-0.0699057,-0.09137796,-0.09321082,-0.21912168,7201198637.392073,0.6441,7201198637.39,,2022-08-17T15:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-17 15:42:41.135267
0,1,Bitcoin,BTC,bitcoin,9672,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19124031.0,19124031.0,,1,,,,2022-08-17T15:42:00.000Z,23425.98586738664,30641159180.218193,6.8777,0.10146524,-1.82494556,-2.38982439,5.1094719,22.82516626,-22.90460933,447999279933.464,40.0717,491945703215.12,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
